clone	size
38024	9
38025	43
38026	2
38027	43
38028	20
38029	2
38030	20
38031	8
38032	4
38033	7
38034	2
38035	34
38036	4
38037	19
38038	21
38039	23
38040	38
38041	21
38042	52
38043	13
38044	17
38045	31
38046	6
38047	36
38048	33
38049	1
38050	6
38051	5
38052	9
38053	1
38054	21
38055	22
38056	18
38057	67
38058	71
38059	36
38060	3
38061	6
38062	47
38063	4
38064	5
38065	26
38066	37
38067	55
38068	4
38069	17
38070	24
38071	24
38072	68
38073	29
38074	26
38075	48
38076	28
38077	18
38078	35
38079	58
38080	5
38081	10
38082	7
38083	29
38084	12
38085	5
38086	3
38087	39
38088	5
38089	7
38090	1
38091	6
38092	11
38093	8
38094	13
38095	4
38096	17
38097	11
38098	6
38099	16
38100	20
38101	30
38102	3
38103	5
38104	30
38105	10
38106	16
38107	29
38108	11
38109	50
38110	9
38111	8
38112	6
38113	15
38114	17
38115	34
38116	7
38117	6
38118	19
38119	6
38120	10
38121	54
38122	13
38123	4
38124	1
38125	21
38126	73
38127	15
38128	30
38129	5
38130	1
38131	8
38132	21
38133	37
38134	87
38135	23
38136	2
38137	7
38138	9
38139	16
38140	89
38141	44
38142	7
38143	10
38144	53
38145	59
38146	22
38147	11
38148	21
38149	52
38150	3
38151	7
38152	5
38153	24
38154	65
38155	23
38156	15
38157	29
38158	61
38159	8
38160	10
38161	1
38162	18
38163	3
38164	15
38165	85
38166	11
38167	30
38168	38
38169	48
38170	2
38171	3
38172	13
38173	66
38174	63
38175	5
38176	34
38177	5
38178	14
38179	35
38180	22
38181	10
38182	12
38183	41
38184	7
38185	76
38186	8
38187	3
38188	72
38189	10
38190	74
38191	30
38192	18
38193	12
38194	2
38195	3
38196	8
38197	61
38198	18
38199	2
38200	8
38201	32
38202	14
38203	33
38204	35
38205	11
38206	15
38207	22
38208	24
38209	2
38210	24
38211	69
38212	7
38213	1
38214	22
38215	55
38216	2
38217	7
38218	44
38219	28
38220	46
38221	45
38222	15
38223	3
38224	2
38225	8
38226	5
38227	9
38228	63
38229	13
38230	20
38231	1
38232	2
38233	11
38234	32
38235	33
38236	4
38237	8
38238	23
38239	10
38240	18
38241	32
38242	7
38243	39
38244	14
38245	29
38246	20
38247	2
38248	5
38249	3
38250	6
38251	9
38252	3
38253	2
38254	11
38255	11
38256	9
38257	16
38258	27
38259	40
38260	9
38261	4
38262	7
38263	21
38264	30
38265	78
38266	33
38267	5
38268	4
38269	2
38270	27
38271	11
38272	5
38273	22
38274	33
38275	50
38276	9
38277	20
38278	45
38279	2
38280	37
38281	50
38282	5
38283	33
38284	143
38285	1
38286	27
38287	2
38288	20
38289	3
38290	6
38291	80
38292	1
38293	13
38294	10
38295	6
38296	4
38297	7
38298	11
38299	15
38300	35
38301	32
38302	33
38303	8
38304	4
38305	9
38306	13
38307	11
38308	43
38309	8
38310	26
38311	12
38312	3
38313	4
38314	11
38315	20
38316	64
38317	70
38318	10
38319	6
38320	7
38321	46
38322	82
38323	10
38324	10
38325	21
38326	7
38327	37
38328	64
38329	44
38330	111
38331	8
38332	3
38333	83
38334	6
38335	40
38336	62
38337	4
38338	19
38339	16
38340	28
38341	10
38342	29
38343	16
38344	77
38345	16
38346	20
38347	8
38348	6
38349	60
38350	39
38351	6
38352	24
38353	20
38354	28
38355	47
38356	8
38357	4
38358	1
38359	6
38360	23
38361	107
38362	70
38363	31
38364	13
38365	6
38366	72
38367	14
38368	31
38369	15
38370	9
38371	36
38372	13
38373	6
38374	29
38375	45
38376	59
38377	40
38378	39
38379	5
38380	13
38381	96
38382	60
38383	39
38384	15
38385	9
38386	39
38387	21
38388	17
38389	10
38390	8
38391	15
38392	7
38393	23
38394	1
38395	98
38396	4
38397	50
38398	103
38399	35
38400	1
38401	5
38402	57
38403	1
38404	28
38405	35
38406	55
38407	60
38408	32
38409	87
38410	3
38411	31
38412	5
38413	8
38414	16
38415	33
38416	1
38417	4
38418	8
38419	55
38420	7
38421	40
38422	62
38423	60
38424	77
38425	82
38426	33
38427	11
38428	25
38429	48
38430	3
38431	5
38432	50
38433	9
38434	7
38435	52
38436	19
38437	17
38438	46
38439	11
38440	65
38441	16
38442	11
38443	37
38444	33
38445	3
38446	2
38447	29
38448	70
38449	46
38450	49
38451	22
38452	24
38453	40
38454	35
38455	10
38456	9
38457	69
38458	9
38459	36
38460	17
38461	64
38462	43
38463	17
38464	5
38465	8
38466	39
38467	29
38468	10
38469	16
38470	9
38471	24
38472	2
38473	14
38474	11
38475	4
38476	13
38477	2
38478	2
38479	37
38480	2
38481	29
38482	11
38483	4
38484	14
38485	3
38486	2
38487	14
38488	16
38489	60
38490	5
38491	58
38492	7
38493	2
38494	31
38495	12
38496	1
38497	26
38498	26
38499	4
38500	1
38501	25
38502	32
38503	9
38504	38
38505	16
38506	2
38507	61
38508	7
38509	49
38510	47
38511	3
38512	10
38513	5
38514	2
38515	12
38516	16
38517	21
38518	61
38519	1
38520	11
38521	63
38522	9
38523	35
38524	28
38525	4
38526	23
38527	25
38528	11
38529	30
38530	21
38531	37
38532	88
38533	1
38534	50
38535	22
38536	62
38537	38
38538	17
38539	1
38540	1
38541	51
38542	10
38543	19
38544	30
38545	1
38546	84
38547	11
38548	16
38549	59
38550	2
38551	27
38552	17
38553	76
38554	18
38555	10
38556	13
38557	56
38558	14
38559	10
38560	24
38561	7
38562	4
38563	50
38564	32
38565	15
38566	17
38567	9
38568	4
38569	3
38570	8
38571	22
38572	3
38573	30
38574	4
38575	36
38576	9
38577	6
38578	11
38579	7
38580	18
38581	8
38582	50
38583	25
38584	4
38585	1
38586	79
38587	14
38588	7
38589	46
38590	7
38591	12
38592	22
38593	7
38594	1
38595	16
38596	9
38597	7
38598	84
38599	2
38600	14
38601	15
38602	14
38603	12
38604	3
38605	36
38606	5
38607	50
38608	26
38609	6
38610	32
38611	71
38612	44
38613	13
38614	13
38615	48
38616	9
38617	8
38618	7
38619	16
38620	10
38621	3
38622	6
38623	8
38624	41
38625	9
38626	23
38627	60
38628	47
38629	47
38630	60
38631	55
38632	6
38633	11
38634	19
38635	1
38636	32
38637	16
38638	39
38639	19
38640	3
38641	8
38642	6
38643	8
38644	5
38645	2
38646	9
38647	48
38648	27
38649	27
38650	22
38651	19
38652	23
38653	17
38654	20
38655	45
38656	30
38657	9
38658	50
38659	2
38660	61
38661	13
38662	10
38663	1
38664	7
38665	35
38666	54
38667	14
38668	3
38669	24
38670	21
38671	7
38672	22
38673	15
38674	45
38675	34
38676	5
38677	5
38678	60
38679	3
38680	47
38681	19
38682	3
38683	4
38684	6
38685	3
38686	46
38687	33
38688	26
38689	12
38690	7
38691	13
38692	5
38693	3
38694	14
38695	20
38696	7
38697	62
38698	5
38699	2
38700	34
38701	20
38702	23
38703	20
38704	43
38705	2
38706	7
38707	15
38708	31
38709	3
38710	3
38711	22
38712	21
38713	37
38714	86
38715	26
38716	35
38717	60
38718	18
38719	17
38720	1
38721	15
38722	107
38723	5
38724	3
38725	19
38726	7
38727	15
38728	4
38729	2
38730	23
38731	5
38732	2
38733	29
38734	72
38735	4
38736	79
38737	49
38738	8
38739	6
38740	21
38741	15
38742	73
38743	7
38744	14
38745	13
38746	118
38747	4
38748	24
38749	15
38750	9
38751	9
38752	33
38753	77
38754	19
38755	65
38756	3
38757	39
38758	34
38759	14
38760	26
38761	23
38762	27
38763	4
38764	26
38765	7
38766	38
38767	4
38768	66
38769	48
38770	16
38771	39
38772	1
38773	1
38774	110
38775	53
38776	41
38777	47
38778	32
38779	16
38780	130
38781	105
38782	45
38783	1
38784	14
38785	28
38786	5
38787	4
38788	4
38789	7
38790	1
38791	47
38792	24
38793	7
38794	39
38795	5
38796	9
38797	20
38798	19
38799	44
38800	22
38801	20
38802	23
38803	15
38804	12
38805	68
38806	38
38807	15
38808	41
38809	98
38810	23
38811	7
38812	48
38813	16
38814	1
38815	3
38816	4
38817	38
38818	12
38819	41
38820	5
38821	21
38822	19
38823	16
38824	57
38825	52
38826	1
38827	7
38828	11
38829	12
38830	24
38831	7
38832	1
38833	10
38834	35
38835	11
38836	39
38837	49
38838	78
38839	1
38840	78
38841	11
38842	26
38843	56
38844	11
38845	29
38846	8
38847	6
38848	4
38849	70
38850	75
38851	16
38852	40
38853	32
38854	16
38855	5
38856	16
38857	12
38858	15
38859	12
38860	26
38861	6
38862	41
38863	4
38864	5
38865	1
38866	14
38867	33
38868	42
38869	60
38870	5
38871	34
38872	100
38873	14
38874	2
38875	7
38876	57
38877	6
38878	24
38879	1
38880	1
38881	87
38882	26
38883	29
38884	26
38885	8
38886	13
38887	26
38888	3
38889	23
38890	9
38891	28
38892	1
38893	6
38894	21
38895	9
38896	10
38897	37
38898	29
38899	15
38900	61
38901	2
38902	15
38903	17
38904	11
38905	90
38906	3
38907	24
38908	11
38909	31
38910	6
38911	30
38912	39
38913	4
38914	31
38915	2
38916	36
38917	17
38918	34
38919	55
38920	8
38921	23
38922	53
38923	58
38924	8
38925	11
38926	88
38927	45
38928	21
38929	2
38930	10
38931	19
38932	77
38933	1
38934	61
38935	37
38936	12
38937	36
38938	9
38939	9
38940	19
38941	4
38942	15
38943	1
38944	56
38945	12
38946	16
38947	12
38948	10
38949	9
38950	12
38951	20
38952	14
38953	40
38954	27
38955	11
38956	38
38957	29
38958	25
38959	40
38960	31
38961	21
38962	12
38963	5
38964	22
38965	4
38966	6
38967	9
38968	44
38969	26
38970	10
38971	5
38972	47
38973	34
38974	63
38975	16
38976	65
38977	6
38978	27
38979	4
38980	1
38981	2
38982	5
38983	57
38984	7
38985	7
38986	20
38987	23
38988	11
38989	7
38990	35
38991	16
38992	51
38993	26
38994	4
38995	4
38996	33
38997	23
38998	15
38999	26
39000	28
39001	10
39002	2
39003	8
39004	30
39005	18
39006	20
39007	72
39008	9
39009	1
39010	13
39011	48
39012	3
39013	3
39014	1
39015	29
39016	57
39017	1
39018	7
39019	57
39020	30
39021	31
39022	31
39023	43
39024	18
39025	48
39026	56
39027	14
39028	36
39029	12
39030	6
39031	11
39032	96
39033	48
39034	8
39035	3
39036	50
39037	12
39038	9
39039	70
39040	5
39041	1
39042	14
39043	7
39044	13
39045	46
39046	8
39047	15
39048	10
39049	6
39050	10
39051	53
39052	4
39053	58
39054	32
39055	26
39056	87
39057	24
39058	7
39059	17
39060	8
39061	28
39062	25
39063	1
39064	3
39065	12
39066	25
39067	7
39068	11
39069	11
39070	2
39071	2
39072	23
39073	49
39074	18
39075	144
39076	20
39077	10
39078	3
39079	12
39080	32
39081	14
39082	25
39083	38
39084	16
39085	35
39086	21
39087	3
39088	37
39089	118
39090	70
39091	7
39092	3
39093	23
39094	11
39095	15
39096	92
39097	54
39098	11
39099	34
39100	5
39101	7
39102	93
39103	6
39104	14
39105	32
39106	32
39107	14
39108	3
39109	5
39110	4
39111	13
39112	3
39113	6
39114	13
39115	3
39116	13
39117	65
39118	31
39119	20
39120	20
39121	16
39122	71
39123	3
39124	40
39125	44
39126	16
39127	5
39128	15
39129	23
39130	42
39131	2
39132	32
39133	5
39134	11
39135	28
39136	4
39137	3
39138	25
39139	27
39140	68
39141	9
39142	14
39143	39
39144	15
39145	14
39146	2
39147	5
39148	28
39149	12
39150	40
39151	16
39152	46
39153	12
39154	2
39155	40
39156	20
39157	35
39158	2
39159	65
39160	13
39161	32
39162	60
39163	7
39164	11
39165	16
39166	49
39167	14
39168	12
39169	34
39170	44
39171	41
39172	2
39173	6
39174	50
39175	34
39176	9
39177	7
39178	58
39179	46
39180	16
39181	9
39182	1
39183	1
39184	1
39185	11
39186	37
39187	7
39188	11
39189	5
39190	8
39191	20
39192	20
39193	57
39194	5
39195	2
39196	38
39197	19
39198	19
39199	24
39200	22
39201	11
39202	58
39203	45
39204	17
39205	86
39206	110
39207	42
39208	37
39209	4
39210	11
39211	4
39212	8
39213	13
39214	41
39215	16
39216	22
39217	16
39218	72
39219	6
39220	2
39221	50
39222	1
39223	36
39224	8
39225	18
39226	1
39227	6
39228	2
39229	45
39230	52
39231	21
39232	13
39233	21
39234	27
39235	19
39236	54
39237	95
39238	6
39239	9
39240	7
39241	7
39242	23
39243	3
39244	15
39245	42
39246	86
39247	33
39248	10
39249	62
39250	39
39251	51
39252	5
39253	17
39254	23
39255	31
39256	24
39257	8
39258	6
39259	8
39260	16
39261	10
39262	20
39263	19
39264	13
39265	11
39266	30
39267	14
39268	18
39269	1
39270	4
39271	8
39272	74
39273	24
39274	5
39275	25
39276	33
39277	90
39278	6
39279	40
39280	53
39281	1
39282	12
39283	30
39284	28
39285	9
39286	26
39287	15
39288	6
39289	38
39290	41
39291	1
39292	25
39293	6
39294	20
39295	4
39296	19
39297	8
39298	15
39299	2
39300	14
39301	6
39302	14
39303	15
39304	6
39305	29
39306	23
39307	53
39308	11
39309	27
39310	15
39311	49
39312	5
39313	20
39314	9
39315	42
39316	16
39317	10
39318	12
39319	16
39320	27
39321	13
39322	43
39323	22
39324	59
39325	14
39326	25
39327	19
39328	18
39329	7
39330	89
39331	18
39332	14
39333	2
39334	3
39335	24
39336	34
39337	58
39338	26
39339	8
39340	2
39341	5
39342	4
39343	38
39344	11
39345	83
39346	12
39347	10
39348	19
39349	14
39350	12
39351	13
39352	3
39353	56
39354	5
39355	16
39356	25
39357	8
39358	8
39359	7
39360	47
39361	43
39362	3
39363	15
39364	12
39365	14
39366	9
39367	26
39368	53
39369	14
39370	11
39371	50
39372	5
39373	4
39374	5
39375	9
39376	3
39377	25
39378	5
39379	14
39380	3
39381	7
39382	4
39383	15
39384	39
39385	38
39386	8
39387	27
39388	31
39389	16
39390	2
39391	14
39392	73
39393	10
39394	21
39395	15
39396	41
39397	4
39398	19
39399	13
39400	27
39401	49
39402	7
39403	7
39404	65
39405	36
39406	48
39407	11
39408	9
39409	2
39410	103
39411	24
39412	6
39413	4
39414	5
39415	7
39416	9
39417	14
39418	17
39419	63
39420	25
39421	32
39422	14
39423	2
39424	12
39425	12
39426	8
39427	14
39428	5
39429	7
39430	161
39431	3
39432	3
39433	31
39434	14
39435	19
39436	42
39437	48
39438	51
39439	55
39440	10
39441	46
39442	29
39443	4
39444	10
39445	13
39446	9
39447	1
39448	5
39449	9
39450	31
39451	8
39452	22
39453	14
39454	27
39455	57
39456	16
39457	42
39458	2
39459	48
39460	21
39461	15
39462	1
39463	13
39464	38
39465	116
39466	10
39467	24
39468	32
39469	67
39470	23
39471	86
39472	28
39473	51
39474	64
39475	32
39476	13
39477	14
39478	10
39479	30
39480	28
39481	30
39482	9
39483	20
39484	13
39485	71
39486	2
39487	18
39488	101
39489	16
39490	2
39491	37
39492	17
39493	4
39494	6
39495	4
39496	18
39497	41
39498	22
39499	7
39500	5
39501	17
39502	13
39503	2
39504	14
39505	14
39506	27
39507	7
39508	12
39509	35
39510	24
39511	43
39512	14
39513	11
39514	30
39515	11
39516	18
39517	32
39518	11
39519	19
39520	17
39521	7
39522	13
39523	83
39524	2
39525	6
39526	37
39527	20
39528	1
39529	4
39530	25
39531	28
39532	3
39533	12
39534	11
39535	31
39536	14
39537	9
39538	50
39539	18
39540	4
39541	41
39542	1
39543	104
39544	5
39545	12
39546	3
39547	21
39548	9
39549	1
39550	26
39551	33
39552	26
39553	14
39554	86
39555	17
39556	11
39557	21
39558	36
39559	4
39560	3
39561	40
39562	20
39563	1
39564	24
39565	5
39566	4
39567	13
39568	2
39569	11
39570	81
39571	1
39572	57
39573	30
39574	4
39575	5
39576	50
39577	5
39578	2
39579	37
39580	5
39581	28
39582	26
39583	12
39584	77
39585	1
39586	3
39587	55
39588	4
39589	24
39590	6
39591	22
39592	10
39593	18
39594	12
39595	44
39596	32
39597	43
39598	2
39599	15
39600	14
39601	15
39602	1
39603	40
39604	59
39605	1
39606	6
39607	57
39608	6
39609	16
39610	15
39611	20
39612	40
39613	54
39614	14
39615	3
39616	9
39617	37
39618	17
39619	25
39620	29
39621	16
39622	34
39623	23
39624	36
39625	12
39626	28
39627	1
39628	25
39629	27
39630	3
39631	19
39632	26
39633	2
39634	17
39635	14
39636	8
39637	18
39638	18
39639	48
39640	21
39641	16
39642	8
39643	29
39644	21
39645	19
39646	19
39647	1
39648	31
39649	4
39650	45
39651	38
39652	10
39653	13
39654	60
39655	7
39656	16
39657	51
39658	8
39659	9
39660	16
39661	20
39662	15
39663	15
39664	5
39665	27
39666	26
39667	22
39668	61
39669	8
39670	27
39671	74
39672	30
39673	29
39674	59
39675	3
39676	25
39677	16
39678	11
39679	5
39680	1
39681	58
39682	10
39683	3
39684	33
39685	96
39686	41
39687	15
39688	2
39689	5
39690	9
39691	27
39692	36
39693	4
39694	21
39695	2
39696	2
39697	7
39698	9
39699	1
39700	36
39701	44
39702	7
39703	1
39704	7
39705	63
39706	6
39707	5
39708	84
39709	30
39710	40
39711	8
39712	5
39713	24
39714	27
39715	15
39716	36
39717	13
39718	31
39719	37
39720	7
39721	9
39722	1
39723	11
39724	15
39725	4
39726	33
39727	68
39728	3
39729	42
39730	8
39731	5
39732	18
39733	54
39734	42
39735	16
39736	9
39737	16
39738	24
39739	3
39740	2
39741	15
39742	6
39743	36
39744	86
39745	8
39746	29
39747	38
39748	22
39749	84
39750	22
39751	31
39752	10
39753	61
39754	132
39755	76
39756	49
39757	13
39758	19
39759	35
39760	7
39761	39
39762	10
39763	7
39764	42
39765	28
39766	7
39767	21
39768	3
39769	45
39770	12
39771	3
39772	65
39773	53
39774	41
39775	33
39776	27
39777	47
39778	7
39779	27
39780	16
39781	35
39782	10
39783	5
39784	18
39785	4
39786	1
39787	5
39788	2
39789	7
39790	5
39791	6
39792	25
39793	12
39794	1
39795	51
39796	2
39797	15
39798	19
39799	8
39800	20
39801	4
39802	7
39803	30
39804	14
39805	24
39806	24
39807	25
39808	74
39809	17
39810	19
39811	18
39812	22
39813	1
39814	13
39815	42
39816	40
39817	36
39818	3
39819	11
39820	29
39821	19
39822	63
39823	21
39824	9
39825	21
39826	21
39827	13
39828	3
39829	27
39830	66
39831	6
39832	26
39833	38
39834	60
39835	28
39836	13
39837	5
39838	96
39839	40
39840	5
39841	69
39842	19
39843	50
39844	1
39845	33
39846	2
39847	8
39848	36
39849	73
39850	8
39851	43
39852	14
39853	13
39854	5
39855	33
39856	103
39857	24
39858	50
39859	7
39860	37
39861	49
39862	16
39863	57
39864	10
39865	6
39866	11
39867	62
39868	10
39869	116
39870	43
39871	5
39872	3
39873	48
39874	42
39875	9
39876	5
39877	78
39878	5
39879	11
39880	17
39881	1
39882	16
39883	51
39884	12
39885	78
39886	1
39887	12
39888	15
39889	24
39890	13
39891	4
39892	71
39893	7
39894	2
39895	13
39896	18
39897	11
39898	63
39899	47
39900	16
39901	12
39902	48
39903	18
39904	36
39905	65
39906	47
39907	14
39908	20
39909	9
39910	20
39911	6
39912	62
39913	31
39914	74
39915	15
39916	5
39917	15
39918	2
39919	32
39920	4
39921	1
39922	40
39923	2
39924	3
39925	4
39926	42
39927	38
39928	19
39929	29
39930	36
39931	5
39932	1
39933	16
39934	20
39935	21
39936	11
39937	14
39938	11
39939	38
39940	40
39941	39
39942	9
39943	28
39944	69
39945	39
39946	2
39947	80
39948	3
39949	94
39950	35
39951	41
39952	11
39953	28
39954	12
39955	2
39956	11
39957	9
39958	1
39959	4
39960	26
39961	46
39962	81
39963	6
39964	14
39965	42
39966	21
39967	15
39968	3
39969	61
39970	38
39971	21
39972	23
39973	22
39974	1
39975	31
39976	15
39977	36
39978	7
39979	24
39980	42
39981	39
39982	13
39983	8
39984	13
39985	16
39986	11
39987	21
39988	27
39989	14
39990	14
39991	3
39992	85
39993	26
39994	29
39995	13
39996	59
39997	3
39998	1
39999	8
40000	12
40001	18
40002	9
40003	16
40004	43
40005	15
40006	32
40007	29
40008	2
40009	30
40010	1
40011	24
40012	2
40013	16
40014	14
40015	15
40016	15
40017	49
40018	54
40019	5
40020	20
40021	12
40022	4
40023	3
40024	10
40025	3
40026	42
40027	80
40028	13
40029	13
40030	49
40031	14
40032	10
40033	7
40034	3
40035	9
40036	82
40037	9
40038	53
40039	5
40040	13
40041	8
40042	77
40043	16
40044	26
40045	6
40046	75
40047	8
40048	12
40049	16
40050	3
40051	3
40052	31
40053	34
40054	30
40055	41
40056	35
40057	22
40058	5
40059	13
40060	45
40061	1
40062	53
40063	5
40064	53
40065	49
40066	5
40067	34
40068	21
40069	24
40070	3
40071	37
40072	1
40073	81
40074	30
40075	57
40076	2
40077	15
40078	36
40079	5
40080	17
40081	11
40082	16
40083	4
40084	44
40085	77
40086	14
40087	11
40088	20
40089	33
40090	15
40091	2
40092	3
40093	11
40094	2
40095	3
40096	39
40097	24
40098	20
40099	3
40100	7
40101	7
40102	47
40103	1
40104	47
40105	50
40106	2
40107	2
40108	22
40109	45
40110	39
40111	37
40112	10
40113	2
40114	5
40115	1
40116	17
40117	8
40118	20
40119	7
40120	20
40121	8
40122	7
40123	21
40124	10
40125	9
40126	20
40127	78
40128	7
40129	3
40130	43
40131	10
40132	39
40133	82
40134	2
40135	68
40136	17
40137	46
40138	22
40139	17
40140	14
40141	26
40142	15
40143	3
40144	3
40145	13
40146	62
40147	19
40148	1
40149	11
40150	62
40151	23
40152	30
40153	10
40154	12
40155	5
40156	7
40157	8
40158	16
40159	23
40160	32
40161	2
40162	34
40163	33
40164	22
40165	3
40166	43
40167	7
40168	19
40169	89
40170	9
40171	60
40172	17
40173	66
40174	22
40175	2
40176	6
40177	22
40178	23
40179	7
40180	48
40181	6
40182	13
40183	16
40184	40
40185	30
40186	35
40187	6
40188	39
40189	119
40190	28
40191	23
40192	4
40193	21
40194	17
40195	29
40196	40
40197	26
40198	34
40199	3
40200	18
40201	7
40202	14
40203	53
40204	2
40205	1
40206	1
40207	44
40208	46
40209	10
40210	10
40211	53
40212	14
40213	9
40214	8
40215	18
40216	6
40217	25
40218	23
40219	45
40220	6
40221	43
40222	78
40223	11
40224	7
40225	8
40226	72
40227	2
40228	7
40229	13
40230	18
40231	14
40232	14
40233	23
40234	22
40235	6
40236	36
40237	21
40238	11
40239	7
40240	39
40241	49
40242	2
40243	3
40244	12
40245	25
40246	13
40247	9
40248	4
40249	1
40250	40
40251	10
40252	9
40253	7
40254	1
40255	20
40256	40
40257	6
40258	11
40259	16
40260	10
40261	2
40262	35
40263	72
40264	17
40265	32
40266	39
40267	11
40268	8
40269	2
40270	11
40271	27
40272	13
40273	46
40274	6
40275	9
40276	10
40277	36
40278	15
40279	23
40280	32
40281	25
40282	3
40283	5
40284	38
40285	17
40286	10
40287	1
40288	23
40289	12
40290	15
40291	3
40292	24
40293	21
40294	35
40295	102
40296	29
40297	56
40298	7
40299	2
40300	3
40301	132
40302	9
40303	34
40304	16
40305	5
40306	2
40307	20
40308	15
40309	79
40310	40
40311	50
40312	21
40313	6
40314	11
40315	63
40316	13
40317	16
40318	5
40319	22
40320	12
40321	29
40322	7
40323	4
40324	21
40325	12
40326	44
40327	30
40328	20
40329	57
40330	12
40331	12
40332	11
40333	3
40334	56
40335	1
40336	25
40337	14
40338	18
40339	7
40340	4
40341	20
40342	3
40343	16
40344	6
40345	31
40346	38
40347	6
40348	55
40349	14
40350	71
40351	8
40352	15
40353	20
40354	40
40355	24
40356	11
40357	9
40358	36
40359	6
40360	17
40361	43
40362	10
40363	12
40364	51
40365	1
40366	3
40367	60
40368	10
40369	17
40370	8
40371	3
40372	19
40373	5
40374	2
40375	19
40376	3
40377	82
40378	10
40379	25
40380	23
40381	34
40382	19
40383	82
40384	37
40385	7
40386	5
40387	49
40388	51
40389	25
40390	10
40391	7
40392	36
40393	24
40394	32
40395	5
40396	13
40397	29
40398	52
40399	11
40400	10
40401	4
40402	72
40403	52
40404	99
40405	39
40406	9
40407	53
40408	45
